word,neg_docs_with_word,pos_docs_with_word,neg_docs_without_word,pos_docs_without_word,neg_rate,pos_rate,doc_freq_total,odds_ratio_neg_vs_pos,log2_odds_neg_vs_pos,chi_square_df1,p_value,n_negative_docs,n_positive_docs,favours,p_value_fdr_bh,significant_5pct
garbage,196,57,8534,31576,0.02245131729667812,0.001801915720924351,253,12.643887342168743,3.6603681807961483,468.3600247290636,7.288541673122417e-104,8730,31633,negative,4.184837677317788e-101,True
because,1198,2083,7532,29550,0.13722794959908363,0.06584895520500743,3281,2.256681282955047,1.1742026772940968,466.7770913394427,1.611025042719367e-103,8730,31633,negative,8.538432726412645e-101,True
until,510,593,8220,31040,0.058419243986254296,0.01874624600891474,1103,3.2479213026262705,1.6995166763388847,405.1373616371612,4.193852914908829e-90,8730,31633,negative,2.0639747559801306e-87,True
buy,682,961,8048,30672,0.07812142038946163,0.03037966680365441,1643,2.7051265935833433,1.4356961103779184,399.3575365037659,7.599607388842571e-89,8730,31633,negative,3.4907529939416876e-86,True
bad,820,1314,7910,30319,0.09392898052691867,0.04153889925078241,2134,2.392412677691314,1.2584662677579976,375.0151859032214,1.514440618348519e-83,8730,31633,negative,6.521559912763309e-81,True
worst,236,152,8494,31481,0.027033218785796106,0.004805108589131603,388,5.747498912025042,2.5229342878479835,355.0773313952841,3.322776626227273e-79,8730,31633,negative,1.3467018208650536e-76,True
poor,193,94,8537,31539,0.022107674684994274,0.002971580311699807,287,7.5643784424457925,2.9192215424762105,354.8774522201768,3.673042463338603e-79,8730,31633,negative,1.405959031800165e-76,True
awful,141,36,8589,31597,0.016151202749140895,0.0011380520342680112,177,14.260948577707572,3.8339980418052027,353.2105813908038,8.472254747945774e-79,8730,31633,negative,3.072307116491915e-76,True
half,301,254,8429,31379,0.03447880870561283,0.008029589352890968,555,4.4100522407566,2.1407957458132,352.93963964473164,9.705076465582438e-79,8730,31633,negative,3.3433988423931496e-76,True
fucking,97,0,8633,31633,0.011111111111111112,0.0,97,714.4880407714137,9.480766053210344,352.3244808137,1.3211608460479182e-78,8730,31633,negative,4.3346658234619795e-76,True
fuck,90,0,8640,31633,0.010309278350515464,0.0,90,662.6541866790117,9.372112370339353,326.84218328464925,4.6835368076302915e-73,8730,31633,negative,1.466798572935123e-70,True
servers,152,57,8578,31576,0.01741122565864834,0.001801915720924351,209,9.762355839041486,3.2872293390973257,323.61628666454186,2.3616161404616207e-72,8730,31633,negative,7.016782512520708e-70,True
literally,284,246,8446,31387,0.03253150057273769,0.00777668890083141,530,4.2888937398485565,2.1006055727017086,323.5477845874881,2.444162268512293e-72,8730,31633,negative,7.016782512520708e-70,True
fix,349,368,8381,31265,0.03997709049255441,0.01163342079473967,717,3.53796324544,1.8229190604939245,315.01532880938856,1.764805454564141e-70,8730,31633,negative,4.863803832778773e-68,True
reason,341,358,8389,31275,0.03906071019473081,0.011317295229665222,699,3.5511558372718506,1.8282886723065443,309.44552981684086,2.8841153892391747e-69,8730,31633,negative,7.642905781483813e-67,True
state,322,326,8408,31307,0.03688430698739977,0.01030569342142699,648,3.6777007988252244,1.878804113352516,305.96597681590265,1.6520675359013803e-68,8730,31633,negative,4.0652661865573253e-66,True
amazon,115,26,8615,31607,0.013172966781214204,0.0008219264691935637,141,15.989900825957603,3.999089085716686,299.82122001204255,3.603475271541178e-67,8730,31633,negative,8.561360214109902e-65,True
cannot,344,375,8386,31258,0.03940435280641466,0.011854708690291784,719,3.419531961319802,1.7737988738563977,296.7998596319889,1.6405385880676663e-66,8730,31633,negative,3.7677702905954074e-64,True
horrible,151,66,8579,31567,0.01729667812142039,0.002086428729491354,217,8.382415769010498,3.067366081121787,296.01159206446977,2.436297005098982e-66,8730,31633,negative,5.414866569397415e-64,True
broken,216,157,8514,31476,0.024742268041237112,0.0049631713716688265,373,5.081648578941432,2.345296609364388,292.34167647560145,1.535794670827174e-65,8730,31633,negative,3.3067579006247594e-63,True
completely,349,391,8381,31242,0.03997709049255441,0.0123605095944109,740,3.327663804360223,1.7345096845959653,289.9337730721747,5.140277541616622e-65,8730,31633,negative,1.073227644295107e-62,True
sucks,174,98,8556,31535,0.01993127147766323,0.003098030537729586,272,6.52924202546169,2.7069155201670547,289.63947337883013,5.958157341877794e-65,8730,31633,negative,1.2074030613393528e-62,True
stupid,174,101,8556,31532,0.01993127147766323,0.0031928682072519207,275,6.335656728572379,2.6634941710547975,283.28203475242003,1.4467667042603936e-63,8730,31633,negative,2.848063597815461e-61,True
crashes,175,111,8555,31522,0.02004581901489118,0.003508993772326368,286,5.799325847349134,2.535885201410105,265.93842911167775,8.712351281583848e-60,8730,31633,negative,1.66744723139202e-57,True
poorly,152,83,8578,31550,0.01741122565864834,0.002623842190117915,235,6.717045014709172,2.7478266972576666,258.4671513169257,3.703772297496926e-58,8730,31633,negative,6.715523981514163e-56,True
again,602,993,8128,30640,0.06895761741122566,0.03139126861189264,1595,2.2859915340096304,1.1928200606543427,254.3911226544489,2.8652857986331025e-57,8730,31633,negative,5.062004910918481e-55,True
point,588,961,8142,30672,0.06735395189003436,0.03037966680365441,1549,2.305624543065849,1.2051575980033908,253.45322090529277,4.588033670952791e-57,8730,31633,negative,7.902887998216183e-55,True
ruined,98,23,8632,31610,0.01122565864833906,0.0007270887996712294,121,15.348401328477857,3.940016488880956,252.30939367886495,8.146669564743744e-57,8730,31633,negative,1.3690378853923022e-54,True
generative,100,26,8630,31607,0.011454753722794959,0.0008219264691935637,126,13.889108722575596,3.7958821180528735,248.5646936735998,5.337684950066963e-56,8730,31633,negative,8.756345072847947e-54,True
disappointing,117,46,8613,31587,0.013402061855670102,0.0014541775993424588,163,9.266602001983633,3.2120404096607045,242.8322808294711,9.487606203207507e-55,8730,31633,negative,1.5202234125604587e-52,True
should,645,1124,8085,30509,0.07388316151202749,0.035532513514367904,1769,2.166032634929179,1.1150549797402372,240.1241555007538,3.695167359793551e-54,8730,31633,negative,5.786296161131265e-52,True
trash,191,156,8539,31477,0.021878579610538372,0.004931558815161382,347,4.5104744406139705,2.1732791933744644,230.54814835250335,4.526902870194638e-52,8730,31633,negative,6.931191283475791e-50,True
anymore,171,125,8559,31508,0.01958762886597938,0.003951569563430595,296,5.030367693313433,2.330663857273771,229.7810151008232,6.654258012599098e-52,8730,31633,negative,9.96692124061039e-50,True
tutorial,232,227,8498,31406,0.026575028636884306,0.00717605032718996,459,3.776755044684679,1.9171472155284703,229.0164405997003,9.768827584765787e-52,8730,31633,negative,1.4320685544475803e-49,True
years,410,591,8320,31042,0.046964490263459335,0.018683020895899852,1001,2.589200471007685,1.3725066714303173,226.2719749896337,3.8760646728810646e-51,8730,31633,negative,5.450221550234803e-49,True
unless,255,278,8475,31355,0.029209621993127148,0.008788290709069642,533,3.394017734293174,1.7629941032158658,218.96194840716927,1.5233913809315787e-49,8730,31633,negative,2.0992333229237152e-47,True
actual,250,276,8480,31357,0.0286368843069874,0.008725065596054753,526,3.349905585977319,1.744120435104207,210.90532849847182,8.716673217468654e-48,8730,31633,negative,1.1776054601639025e-45,True
issue,319,418,8411,31215,0.036540664375715924,0.013214048620111909,737,2.8331674697786378,1.5024158825766631,207.67958679783624,4.406840175819547e-47,8730,31633,negative,5.8390632329609e-45,True
buggy,178,151,8552,31482,0.02038946162657503,0.004773496032624158,329,4.337122779802096,2.1167382850973353,206.37204469603014,8.499923001978287e-47,8730,31633,negative,1.1049899902571773e-44,True
crap,99,40,8631,31593,0.01134020618556701,0.0012645022602977903,139,8.992480885759381,3.168719187799692,202.38988388350487,6.285225010132529e-46,8730,31633,negative,8.019481540706134e-44,True
either,383,567,8347,31066,0.04387170675830469,0.01792431953972118,950,2.5149850188600085,1.3305498062810033,200.42977099029267,1.6828551634530882e-45,8730,31633,negative,2.108158559307596e-43,True
unfinished,115,62,8615,31571,0.013172966781214204,0.0019599785034615748,177,6.771996053624282,2.759581132504326,197.0301794866292,9.288314547342082e-45,8730,31633,negative,1.142794414842624e-42,True
shame,141,99,8589,31534,0.016151202749140895,0.003129643094237031,240,5.220972725552204,2.384318622042792,196.27249048729024,1.3592375049526e-44,8730,31633,negative,1.6430081419514763e-42,True
ass,140,99,8590,31534,0.016036655211912942,0.003129643094237031,239,5.183471925719044,2.373918748903021,193.6365676551686,5.111935576109876e-44,8730,31633,negative,6.072626917137421e-42,True
seems,416,654,8314,30979,0.04765177548682703,0.020674611955868873,1070,2.3710658816197334,1.245535749604227,192.94417253767185,7.23947492490699e-44,8730,31633,negative,8.454234276713417e-42,True
company,146,109,8584,31524,0.01672394043528064,0.0034457686593114783,255,4.9131124882347414,2.2966372707112783,192.15135071297232,1.0783287823669716e-43,8730,31633,negative,1.2382808850847392e-41,True
tried,287,370,8443,31263,0.032875143184421536,0.01169664590775456,657,2.8731925083992853,1.522654658936767,191.64912379464127,1.3879407108622868e-43,8730,31633,negative,1.5424050802969607e-41,True
dollars,108,56,8622,31577,0.012371134020618556,0.0017703031644169065,164,7.032760553911997,2.8140910983573737,190.0022638283359,3.1756811990901805e-43,8730,31633,negative,3.470184262057393e-41,True
cash,149,115,8581,31518,0.01706758304696449,0.0036354439983561472,264,4.754025888268154,2.249149759564401,189.97259351761787,3.2233932187470705e-43,8730,31633,negative,3.470184262057393e-41,True
shitty,52,0,8678,31633,0.005956471935853379,0.0,52,382.72944633289165,8.580181092725622,188.66413437357306,6.221955940494468e-43,8730,31633,negative,6.595273296924137e-41,True
killed,129,86,8601,31547,0.014776632302405498,0.002718679859640249,215,5.490911149722172,2.457045566737961,187.7512429832972,9.844669366528718e-43,8730,31633,negative,1.0277238172027707e-40,True
months,157,130,8573,31503,0.017983963344788086,0.004109632345967819,287,4.434765908583587,2.1488579531308836,186.55027807044254,1.8003888049128906e-42,8730,31633,negative,1.851444606843256e-40,True
refunded,77,22,8653,31611,0.008820160366552119,0.0006954762431637847,99,12.58266083729769,3.65336513402468,184.58606914757343,4.832403730845601e-42,8730,31633,negative,4.896362015518557e-40,True
unfortunately,223,251,8507,31382,0.02554410080183276,0.007934751683368635,474,3.2781220406038645,1.7128695652660941,182.80715082642268,1.1817646393485322e-41,8730,31633,negative,1.1800519369726646e-39,True
bother,96,45,8634,31588,0.010996563573883162,0.0014225650428350142,141,7.759035278231526,2.95587728568141,180.1532086753573,4.4871307535481365e-41,8730,31633,negative,4.416618698849523e-39,True
removed,81,28,8649,31605,0.009278350515463918,0.0008851515822084533,109,10.449232944202231,3.3853251359292034,178.96065321667615,8.172509622613075e-41,8730,31633,negative,7.93078750701466e-39,True
toxic,73,20,8657,31613,0.00836197021764032,0.0006322511301488951,93,13.092227942781882,3.710638720703656,177.8283124139001,1.4441204225210103e-40,8730,31633,negative,1.3819430154402447e-38,True
minutes,355,537,8375,31096,0.04066437571592211,0.016975942844497834,892,2.4556241973752346,1.296089791136817,177.65103427862263,1.5787489686913651e-40,8730,31633,negative,1.4900795060662336e-38,True
update,383,605,8347,31028,0.04387170675830469,0.019125596687004077,988,2.354266236250562,1.2352774792546053,175.4585080941694,4.754239193190446e-40,8730,31633,negative,4.4265821677138077e-38,True
pay,279,373,8451,31260,0.031958762886597936,0.011791483577276895,652,2.7679187039427506,1.468801570452598,175.09521182031418,5.707092316114666e-40,8730,31633,negative,5.242915474404006e-38,True
lazy,105,59,8625,31574,0.012027491408934709,0.0018651408339392407,164,6.490642607979369,2.6983613197421765,174.60927579335353,7.286707411218971e-40,8730,31633,negative,6.605975534644567e-38,True
banned,71,19,8659,31614,0.008132875143184422,0.0006006385736414503,90,13.386434936582173,3.7426998894456274,174.47350063951387,7.801562051820436e-40,8730,31633,negative,6.980878251564e-38,True
trying,463,813,8267,30820,0.05303550973654066,0.02570100844055259,1276,2.1240153822449965,1.0867942142626958,166.98496097749072,3.3706593161679547e-38,8730,31633,negative,2.939726922581925e-36,True
back,710,1459,8020,30174,0.08132875143184422,0.0461227199443619,2169,1.8314649944529136,0.8729981264836452,166.769840469486,3.755816352064205e-38,8730,31633,negative,3.2346968332152963e-36,True
pvp,134,107,8596,31526,0.015349369988545246,0.003382543546296589,241,4.588470158893763,2.1980132250835513,165.08074935243323,8.783558309070319e-38,8730,31633,negative,7.471446512283272e-36,True
least,365,580,8365,31053,0.0418098510882016,0.01833528277431796,945,2.337242687670038,1.224807544184853,164.89477650104112,9.644858619856186e-38,8730,31633,negative,8.104033645220624e-36,True
greedy,56,8,8674,31625,0.006414662084765177,0.00025290045205955805,64,24.2338531124018,4.598951902244052,164.08678537333915,1.4481147064683833e-37,8730,31633,negative,1.1877988485199002e-35,True
load,166,162,8564,31471,0.019014891179839632,0.00512123415420605,328,3.765098146642895,1.9126874728200314,163.85418344173092,1.6278568846725395e-37,8730,31633,negative,1.3195216394580937e-35,True
devs,484,873,8246,30760,0.0554410080183276,0.02759776183099927,1357,2.0689719331067966,1.0489140742736665,163.25501594770878,2.200441595825508e-37,8730,31633,negative,1.7629119296788082e-35,True
locked,146,128,8584,31505,0.01672394043528064,0.004046407232952929,274,4.184136733634256,2.064929998265737,163.09167395065,2.388877585399518e-37,8730,31633,negative,1.891881214184216e-35,True
problem,285,403,8445,31230,0.03264604810996564,0.012739860272500236,688,2.6164723197508746,1.3876229964380555,161.81131411741725,4.5489535632754316e-37,8730,31633,negative,3.5616238694281505e-35,True
cheaters,61,13,8669,31620,0.006987399770904926,0.00041096323459678186,74,16.61560002819591,4.054466487951732,161.69668713568916,4.818972759234767e-37,8730,31633,negative,3.730642956306466e-35,True
sorry,98,56,8632,31577,0.01122565864833906,0.0017703031644169065,154,6.3771838775567735,2.6729194799767377,160.9347361406886,7.0700641325999004e-37,8730,31633,negative,5.412526874845924e-35,True
barely,150,137,8580,31496,0.01718213058419244,0.004330920241519932,287,4.017755481509342,2.0063897650796108,160.05154184926133,1.1025215180789905e-36,8730,31633,negative,8.347662922598071e-35,True
current,266,365,8464,31268,0.030469644902634593,0.011538583125217336,631,2.693491260150727,1.429477383923004,159.33758201249105,1.5789941049063955e-36,8730,31633,negative,1.182529280739681e-34,True
loading,110,74,8620,31559,0.012600229095074456,0.002339329181550912,184,5.430047930853137,2.440964932707157,158.7420627233369,2.130585970169707e-36,8730,31633,negative,1.57846638005046e-34,True
account,105,67,8625,31566,0.012027491408934709,0.0021180412859987986,172,5.719931641107225,2.5159979054608477,158.33608999786196,2.613389660177846e-36,8730,31633,negative,1.9155590168750383e-34,True
down,535,1015,8195,30618,0.06128293241695303,0.03208674485505643,1550,1.970098786964457,0.9782679727732655,157.93611198225102,3.195955998578759e-36,8730,31633,negative,2.3179091400218576e-34,True
scam,77,31,8653,31602,0.008820160366552119,0.0009799892517307874,108,8.985056051272034,3.167527503695147,157.5961339252944,3.792174186020865e-36,8730,31633,negative,2.7216750147587248e-34,True
ban,47,3,8683,31630,0.005383734249713631,9.483766952233427e-05,50,49.43525898872245,5.627468485349913,154.68674104073986,1.6392715625625231e-35,8730,31633,negative,1.1408667743490691e-33,True
launch,140,124,8590,31509,0.016036655211912942,0.0039199570069231495,264,4.139329917306149,2.0493972403760905,154.58564973954452,1.724816030358201e-35,8730,31633,negative,1.1883982449168006e-33,True
before,599,1192,8131,30441,0.06861397479954182,0.03768216735687415,1791,1.8820284394964273,0.9122884289221665,154.37640205236366,1.9163321152829536e-35,8730,31633,negative,1.3072800271583714e-33,True
due,245,327,8485,31306,0.028064146620847653,0.010337305977934436,572,2.765650339308052,1.4676187683344217,153.89335285582277,2.4436305610920687e-35,8730,31633,negative,1.650648486855329e-33,True
car,215,265,8515,31368,0.024627720504009163,0.00837732747447286,480,2.9899666731575443,1.5801294039089,153.75765453932706,2.6163220883443764e-35,8730,31633,negative,1.7501416688051216e-33,True
going,569,1117,8161,30516,0.06517754868270333,0.03531122561881579,1686,1.905508689855971,0.9301761874119698,152.47239751777147,4.995522447712718e-35,8730,31633,negative,3.309533621609676e-33,True
randomly,101,65,8629,31568,0.01156930126002291,0.0020548161729839094,166,5.668825071463987,2.503049751177948,151.21919178416496,9.385996263526047e-35,8730,31633,negative,6.159001357685187e-33,True
fake,67,23,8663,31610,0.007674684994272623,0.0007270887996712294,90,10.480304382902592,3.389608713034397,148.4399189907277,3.8016124117725375e-34,8730,31633,negative,2.4710480676521493e-32,True
disappointed,139,127,8591,31506,0.015922107674684993,0.004014794676445484,266,4.012316550900172,2.004435431572801,148.17402740402278,4.345999696365371e-34,8730,31633,negative,2.7984988699025616e-32,True
frustrating,201,243,8529,31390,0.02302405498281787,0.007681851231309076,444,3.0454448885153145,1.6066529971206334,148.0304064704424,4.671801757844045e-34,8730,31633,negative,2.980436491809766e-32,True
