appid,game_name,review_text,voted_up,votes_up,weighted_vote_score,timestamp,BA_Group,sentiment
2114790,AIdventure,It was already quite good for what I paid. But the new experimental branch has mad it 100 times better. It generates text much faster now that it splits the load between your CPU and GPU. It's a great alternative to AIDungeon and NovelAI at a good price and 100% guaranteed privacy since it's your own machine doing the work.,True,0,0.455958545207977295,1684907485,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"Pros:
Automatically downloads relevant GPT models from the internet. Nice interface.",True,0,0.5,1677840801,Group 2 (AI Added - Historic),positive
2114790,AIdventure,Better the ai dungeon even if its a bit buggy,True,0,0.5,1687803844,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"AIDventure,

Does some things that A.I. Dungeon doesn't let you do. And that's pretty cool.
One of those things is the ""Ask another generation"". This allows you to request another suggestion made by the system without losing the former ones. This means that you can just compare them to eachother and edit and pick the one you like the most.

Besides that, the pricing is okay for what you get and for what's possible so far.
Yes, you can do the same things as with all those other big shot engines, but it will take time for your low life rig to create the output. Just be patient and play around with the settings until you find something you can work with.",True,2,0.5,1665614895,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"It's well worth buying as a budget bargain. A promising entry for anyone new to AI stories and adventuring. Developer has made a good start with this and has said that a tutorial and nicer interface is being worked on too. This would make this project a cheap and ideal beginner option that doesn't rely upon subscription services. I think over time this will make itself distinct as an option compared to vanilla KoboldAI and that will be a good thing for people to have increased options. Currently in Early Access, I look forward to hopefully updating this review with more good points on the features and abilities of this package in the future too.",True,4,0.530385732650756836,1674348043,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"Let me start this off by saying that I have known Lyaaaaa, been a mod for the discord and done the (admittingly improvable) German translations for a while now and I've used it for a long time before from itch, so I am probably a bit biased, but let me tell you that, for me personally, this has been my definitive alternative to Aidungeon and NovelAi if you don't want a subscription and cloud based solution.

AIDungeons practices are shady and NovelAI ist amazing but pricy. I'm not willing to spend 15 bucks a month for what it is.
AIdventure shifts the workload onto your computer, so there is no price to ""rent"" the software, allowing for a one-time purchase.
It has most features that I'd want for an AI-Story generator (and AI RPG if you prefer that, it can do both) that I want and with the lore book, most of what I've wanted is already in the game.
But that's not all, Lyaaaaa is extremely hard working, constantly adding new and unique features and fixing bugs and always has an open ear for users with suggestion or problems. For example the recent addition of the lorebook was originally an idea I pitched, because I felt it essential to make it generate more comprehensive stories, and a couple of months later Lyaaaaa had implemented a first draft for it.
And believe me when I tell you that there are even more awesome ideas floating around that will make this software even more unique.

The only other software comparable is KoboldAI and its various open source forks, and that's free and community driven. So why buy this and not just use a KoboldAI fork?
In my opinion with Lyaaaaa as a developer, who's constantly trying to improve performance and  the cool ideas floating and the ambition for the software to constantly grow and add more features, the money is well worth it for me and I can recommend this without a second thought.",True,38,0.701088309288024902,1662998373,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"If you're an AI Dungeon immigrate like me, you'll find AIdventure incredibly easy to get into and start making stories in no time at all. If not, the community hub has a great Guide that explains everything you need to get started.

AIdventure is the best offering in the field of ""AI driven text adventures."" No monthly fees, a wide variety of AI models including KoboldAI and Chat-GPT, all your stories are private until you share them yourself, and best of all, the developers care! Updates frequently, answers questions in a helpful manner, and all in all just great people that deserve respect!

'Nuff said!",True,11,0.602883100509643555,1695225106,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"Really awesome game! Really cool to just vibe to on 2nd monitor when playing the larger models because of the generation time. The only thing that would be nice is if it can finish the generation of text in a complete manner each time. Some models are better than that than others.

Amazing since it's a one time purchase unlike most AI text generation games.",True,6,0.553453207015991211,1665312570,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"I would really like to play this game, however I made the mistake of choosing an AMD GPU, which this game doesn't seem to support. : (

I can't really recommend it, mainly because I can't even play it due to my choice of GPU.. which honestly I regret even more now x.x

----- Update! -----

Leaving in the negative review from before just to show a contrast.

The Game Dev reached out to me and offered to help and they ended up figuring out a solution that now allows me to play this game. If anything, I recommend just because the dev themself seems to want to make this work and will work with their players to find solutions to problems with the game : )",True,6,0.582087993621826172,1689838201,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"I like it; custom stuff takes a lot to set up, but it is proving to be well worth the effort. Currently roaming around my own version of Gotham City, a little copy-paste work, a wiki here and there, toss it in the game lore book, and simmer!

There are some pre-generated adventures that are really cool, and you can modify those as well. Custom stuff can get as in-depth as the time you are willing to spend on creating the content. I have only had issues with one model so far; the other few I have used have been doing fine, and there is a good selection. All in all, this is turning out to be pretty cool.
",True,5,0.582013964653015137,1702895430,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"You not only have total freedom, meaning you can control what the AI does (for example, how many words can it say if you click ""Generate""), but you also have 14-16 different AIs. I have to admit, the AI you choose can sometimes be too...annoying, but you can FULLY customize what the AI says.

Want to have a story-rich, deep and sophisticated world/RP, where every turn generated leaves you begging to know more? Want to have a full blown out one-hand experience to the point where you don't feel your body? YOU HAVE IT.

The newest experimental branch HEAVILY optimized the bot, it takes a few SECONDS for it to generate text. I love you Lya mwah",True,0,0.5,1676301399,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"Is it possible to add automatic Chinese translation, I would like to recommend it to my Chinese friends",True,9,0.583588063716888428,1665208499,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"[quote][b]Check out our [url=store.steampowered.com/curator/36364102-Horny-Hentai-Festival/]Steam curator[/url] , [url=www.youtube.com/curatorhhf/]YouTube channel[/url] and [url=twitter.com/hhfcurator]Twitter[/url]![/b][/quote]
Text adventure game with AI storyteller help. You can switch various AIs you like, describe the story, and can share each other via communities. Can feel tons of potential.",True,13,0.481001436710357666,1665809461,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"This is the perfect AI text game I was looking for.

Its basically AI Dungeon on your own PC without censorship with the character attributes and a 'TRY' prompt much like a dungeons and dragons table top style strength check. I became aware that one can download one of the GTP2 pre-trained models directly and just run the thing in a command window but its not very neat and you need to make use of various /commands. From what I understand this is basically a GUI wrapper with the same sort of functionality (at least now) with the addition of the previous mentioned TRY [attribute] text prompts ... which is really cool. You also generate a attribute sheet on a new character with the ability to randomize them all or manually input a value (the try system is based of percentile to your attributes value and it only comes into play when you do one of the challenges).

My system: i7-9700K factory OCed to 4.5ghtz, 32 GB of DDR5 ram, RTX 3060 12gb, installed SSD drive read/write of 559/524 with a random read/write of 368/297. The biggest one is a 25gb memory model that more or less maxes my ram and cpu but works well. The 16gb AI ones run without maxing my hardware so that is best for my system.

Another AI game I have and recomend is AI Rougelite on steam here which is a MUD-style game with AI image generation, items and skills/spells presented to be more of a dungeon crawler (also that runs off your GPU only). This one is more about stories and can run off your CPU and ram. I am VERY happy with each. This one is the PERFECT alternative to AI Dungeon with capabilities to perform a bit better then AI Dungeon's free Griffon model at the 25gb ones.

This one is new and in early access but it runs purely off GPT2 so it'll perform and run just like that. My hope is that the dev adds more custom bells and whistles to this as time goes on. Maybe expanding the TRY interaction system somehow. As it is now? You can run this out of the box in its current state just fine.

I give AIdventure a healthy 4.5 out of 5",True,12,0.612805664539337158,1665420394,Group 2 (AI Added - Historic),positive
2114790,AIdventure,It was already quite good for what I paid. But the new experimental branch has mad it 100 times better. It generates text much faster now that it splits the load between your CPU and GPU. It's a great alternative to AIDungeon and NovelAI at a good price and 100% guaranteed privacy since it's your own machine doing the work.,True,0,0.455958545207977295,1684907485,Group 2 (AI Added - Historic),positive
2114790,AIdventure,"Pros:
Automatically downloads relevant GPT models from the internet. Nice interface.",True,0,0.5,1677840801,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"This game is destined to become one of the greatest, simple PC games of all time.
It's up there. and its eventually going to reach that goal.
I think its worth the $10 price it asks for in my opinion. I do think its overpriced. But there's nothing wrong with funding a painter before he paints a masterpiece.",True,23,0.733759403228759766,1694653124,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"It may be in early access, but it's already an incredibly fun game, if a bit simple. I can't wait for all the planned content to be added, and I think this is shaping up to be one of my favorite games.",True,12,0.63579857349395752,1629950998,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"To simplify this review, in it's current state (Version 0.49) Back of Space is not worth the 10$ price tag. It lacks several features that its predecessor (OldTv) had.

I am a huge fan of the OLDTV franchise (if you can even call it that). I still stand by the fact that my best purchase ever was COLDTV (2$ DLC for OLDTV). When I heard of the release of Back of Space, I had what can only be described as a minor heart attack. 

OLDTV is free, Back of Space is 10$ and has less features than OLDTV, so I reccomend at least trying out the predecessor before getting this one. 

I have faith in the developers, but if you haven't played OLDTV and this is your first experience with this ""franchise"", play OLDTV first, you won't regret it.

At the time of writing, I'd rate Back of Space Version 0.49 around a 7/10, as long as the game gets consistent updates, I'm sure that it will soon overgrow its predecessor. 

Note: I noticed that the latest update added the settings menu, yet upon opening the game, there is no visible settings menu for me, so unless my computer is not loading something correctly, or the UI is messed up, then I don't exactly know what to do about the latest update. Bug or not, I still commend the devs for being active with the community and I look forward to further development, thank you.",True,10,0.610122859477996826,1633956022,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"All i can say in this early state that I trust the process of developement. 
Be patient guys. 

But from the gaming perspective: IM HOOKED

The style feels satisfying, The animations are flawless and the audio just makes everything perfectly balanced. Im really looking forward to the story and lore that goes along. 

",True,10,0.605336606502532959,1630277761,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"overwhelmed by how good this game looks like.

The videos playing in the background, the VHS effect, the bloom, everything...the sounds.
Everything is so freaking perfect I love it.
Such a simple game, left or right click yet it's so fun, so interesting...AAAA i love u",True,3,0.565217375755310059,1689975505,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Amazing game, i have gotten every achievement in OLDTV, when i found out and saw the trailer for the new game, i was freaking out. I bought the game and i don't regret it one bit. Would recommend this. btw C Y A N

4 years later, its still one of the best games ive played, even if it isnt complete yet",True,6,0.551395654678344727,1631115522,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"I bought this game a few months ago, and immediately refunded it when I realized this project seemed to have been abandoned with radio silence from the devs about future updates. It was pretty disappointing because I absolutely loved OLDTV. 
Once I found that the game is being updated again, I can feel good about buying it again. I still don't think its worth $10 in it's current state, but I have faith in 3RD BOOK that they can finish this game.",True,2,0.54356849193572998,1691856217,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"money well spent to say the least. game is amazing. visuals 11/10, audio 11/10, gameplay 12/10 , gets updated constantly.
i think this game is underrated 100%.
keep up the good work!!",True,6,0.583858728408813477,1695045147,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"An amazing game as expected, Audio and graphics are amazing.

Especially the intro part + drone footage is so cool just take my money",True,1,0.523809552192687988,1631705524,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"cyan was fine, adding in pink and orange was extreme


♥♥♥♥♥♥♥ BROWN and WHITE?
[b]AND NOW JUST RANDOM NOUNS? WHY RIVER, WHYYYYYYYYYYYYYYYYYYYYYY[/b]

anywho, 10/10, would raise blood pressure again",True,6,0.569259762763977051,1695578645,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"this game pops the blood vessels in my eyes and gives my hands carpal tunnel

the mechanics are great and the story is pretty good as well, there are some bugs but they're all reported in the discord server and are gonna be fixed

10/10 would stroop all over the place",True,1,0.50301206111907959,1695588052,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Ignore the negative reviews, just try the game yourself. Little of those negative reviews are actually valid. Give the game a shot, it's peak.",True,1,0.50301206111907959,1691996490,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"I came with trauma from OLDTV, and this did not disappoint at ♥♥♥♥♥♥♥ all.
Probably the best thing i've ever played.
TKV was awesome, but TSM transcends perfection.
I love this game a lot. 10/10.

Definitely in my top 3.


River, you're a madman.

Thanks for the masterpiece,
Lergbi",True,0,0.5,1702417547,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,actually the best game for reaction i ever seen. buy it if you don’t know where u can spend ur money and if you’re not epileptic yeah ofc.,True,0,0.5,1701344490,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"this is fire
i remedered about OLDTV one month ago and noticed that new game as ""sequel"" is in early-access and this is dope
whole graphics, music and game mechanics are better, and i like vibe and new ""story telling"" in game
keep up devs!!!11!11",True,0,0.5,1699044169,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"This game has no right to be invoking emotions like sadness and intriguing me to play more. I'm not exaggerating, this game has one hell of a lore as of the FREE MARKET update especially if you've played the prequel.",True,0,0.5,1694913256,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"reviewing just so that stupid people who dont understand the game dont bring the score down

dev is insane tho",True,0,0.5,1694902432,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"The dev has a higher chance of taking over the world than you do

game is fun and super cathartic, as long as you can live with a little eccentricity",True,0,0.5,1694257011,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"I hardly ever write reviews for games but this one is caught my attention. Never knew how something so simple can be so compelling to play. With that i find myself never giving up and even then i still manage to fail. It's definitely a brain game. 

Right clicking and/or left clicking is all you need to know on how to play this game. Although getting started was a bit confusing for me but I quickly caught on, on how this game worked. So yes, this is something ill play in/and or between games. Quick, easy and fun. 

The sound track really adds a bit of suspense and pressure when you're on a good run and i love that. I'll love to see where this game goes for future updates.

PS. I bought this game for $5.99 back in November 9, 2021.",True,0,0.5,1668653707,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"BACK OF SPACE feels great to play and is really fun. However, the entire game is finished in about 10 minutes as is. I think the rhythm aspect is a really unique and fun idea, and I really hope the developer is able to finish the game at some point. Buying this game is a great way to support the developer and their process as they continue, however I can't reasonably say that it is currently worth $10 as the game feels nowhere near finished and is more like a demo than anything else. I'll definitely be waiting with however many other people until it's completed to play the game when it's finished, and I can only wish the dev the best as they continue with this project.",True,0,0.5,1662173230,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Although I don't believe the current price of the game is fully justified by its content, I do believe BOS as a project is something that is worth your money.

River has such a strong will to make this game into something awesome with such a strong identity that it's hard not to appreciate the work that's being put into it. Also, the game looks dope as hell. It sort of markets itself within it's niche.",True,0,0.5,1637975723,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"It's super rare for me to write a serious review but this game is incredibly worth the price, i would not at all be surprised if the dev hikes it up. you can really tell that the game has a lot of care put into it, and that it's going to be an amazing game. this isn't quite as good as oldtv (granted, it is version 0.4 so i don't expect it to be) but i can tell that within the coming months this game will become a masterpiece.
tl;dr buy it while it's only 10$, you won't regret it.",True,0,0.5,1631141834,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"I was always bad at these kinds of tests.

This game put me through fire and flames, and I am a stronger man because of it.",True,2,0.540069699287414551,1700802454,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"A very fun game indeed, would absolutely recommend to anyone with a pulse",True,2,0.525514781475067139,1638945830,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"I think this game's plot depicts the situation in my country pretty much perfectly. We are very likely to be wiped out from the rest of the Web, should probably start backing up the net!",True,2,0.517241418361663818,1632075782,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"The perfect evolution of the OLDTV formula. Gorgeous visual and amazing sound design, it's just a joy to play.",True,1,0.50301206111907959,1699896885,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,The main character is the only person that knows exactly how much porn is on the internet,True,0,0.5,1696640016,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"This game is awesome, i love the aesthetic. I just wish they would update this game more.",True,0,0.5,1672423698,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Great game! there seems to be one issue that I keep running into. whenever I start a new level, my volume settings reset.",True,0,0.5,1638928354,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"i recommend waiting to buy this game when it has more content, but very excited to see what's to come in the future",True,3,0.53002399206161499,1630290979,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"BACK OF SPACE TOMORROW?
nah just kidding...or am i?
glad to see my mans back developing this game to completion.
to quote The Incredibles ""WE'LL GET THERE WHEN WE GET THERE!""",True,3,0.524246394634246826,1694919091,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"just beat the game again without any drone ;)
new tkv is real,real ♥♥♥♥♥♥♥ hard",True,1,0.50301206111907959,1636457423,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Been here since launch and I don't regret it at all, river is cookin",True,3,0.526196062564849854,1639846049,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"meditative experience, lots of potential here👍

[h1] 4/7 [/h1]",True,4,0.561900436878204346,1641668629,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Fun, but short. Can't wait until the full release tho",True,0,0.5,1697997612,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"very good game
BOS>PLASMA≤OLDTV
also soundtrack is banger",True,2,0.502355694770812988,1631142040,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"The internet, right now, is roughly 200kb large.

It'll get bigger. They've just gotta put their backs into it.",True,1,0.5,1629975729,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,By far the best fever dream ive had (benadryl recommended),True,0,0.5,1700527558,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Please keep it updated I love it so much
I need it.

Edit: I programmed a TAS for it",True,1,0.523809552192687988,1687138333,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"the police is raiding my apartment
",True,0,0.5,1701542442,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,The plot is an excuse for the eye candy,True,0,0.5,1700364702,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,This game is amazing i hate it so much.,True,0,0.5,1694626646,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,awesome graphics,True,3,0.476574569940567017,1629998709,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,I can agree this game has better music than OLDTV,True,0,0.5,1644551229,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Yeah. Its a good game, what else can you expect?",True,4,0.523627281188964844,1630012150,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,my personal favorite for when i need to blind a man,True,0,0.5,1657435060,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,This game just called me a ♥♥♥♥♥♥ 10/10,True,0,0.5,1699989134,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,Detroit: Become Color Blind,True,0,0.5,1699669724,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,It's an awesome version of the Stroop Test,True,0,0.5,1640811255,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,VERY GOOD YES YES GOOD YES VERY GOOD YES,True,6,0.499394655227661133,1629929148,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,i hate this game but i love this game,True,0,0.5,1698613005,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Cause Computer go, Exactly.",True,2,0.52719879150390625,1638531026,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,this game is goated,True,1,0.507575750350952148,1694553731,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,Better version of old tv,True,0,0.5,1702830239,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,I have wet dreams about the full game on my hands,True,0,0.5,1659142046,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,OMG WE ARE SO BACK,True,5,0.586983740329742432,1651083183,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,bangers and thinking,True,0,0.5,1701516817,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Hmmmm, Cyan... you little son of a gun..",True,0,0.5,1661805322,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,I'm free from the cyan,True,6,0.586550891399383545,1630104442,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,design is awesome,True,0,0.5,1700857121,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,this game is awesome,True,0,0.5,1694457048,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,OLDTV but paid,True,0,0.5,1630251583,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,Best.Game.Ever,True,2,0.455386877059936523,1629985538,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,AWESOME GAME,True,0,0.5,1700816479,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,I have no idea what the hell is goin on,True,1,0.523809552192687988,1703335188,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,colo(u)r,True,0,0.5,1700345581,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,IT HAS PHONK,True,13,0.636572718620300293,1694921184,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"why brown ,_,",True,0,0.5,1692032933,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,where cyan,True,92,0.868438959121704102,1629928287,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"its happening
",True,4,0.565217375755310059,1638123682,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,Hell ye,True,0,0.5,1671979784,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,fun,True,0,0.5,1638381982,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"This game is destined to become one of the greatest, simple PC games of all time.
It's up there. and its eventually going to reach that goal.
I think its worth the $10 price it asks for in my opinion. I do think its overpriced. But there's nothing wrong with funding a painter before he paints a masterpiece.",True,23,0.733759403228759766,1694653124,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"It may be in early access, but it's already an incredibly fun game, if a bit simple. I can't wait for all the planned content to be added, and I think this is shaping up to be one of my favorite games.",True,12,0.63579857349395752,1629950998,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"To simplify this review, in it's current state (Version 0.49) Back of Space is not worth the 10$ price tag. It lacks several features that its predecessor (OldTv) had.

I am a huge fan of the OLDTV franchise (if you can even call it that). I still stand by the fact that my best purchase ever was COLDTV (2$ DLC for OLDTV). When I heard of the release of Back of Space, I had what can only be described as a minor heart attack. 

OLDTV is free, Back of Space is 10$ and has less features than OLDTV, so I reccomend at least trying out the predecessor before getting this one. 

I have faith in the developers, but if you haven't played OLDTV and this is your first experience with this ""franchise"", play OLDTV first, you won't regret it.

At the time of writing, I'd rate Back of Space Version 0.49 around a 7/10, as long as the game gets consistent updates, I'm sure that it will soon overgrow its predecessor. 

Note: I noticed that the latest update added the settings menu, yet upon opening the game, there is no visible settings menu for me, so unless my computer is not loading something correctly, or the UI is messed up, then I don't exactly know what to do about the latest update. Bug or not, I still commend the devs for being active with the community and I look forward to further development, thank you.",True,10,0.610122859477996826,1633956022,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"All i can say in this early state that I trust the process of developement. 
Be patient guys. 

But from the gaming perspective: IM HOOKED

The style feels satisfying, The animations are flawless and the audio just makes everything perfectly balanced. Im really looking forward to the story and lore that goes along. 

",True,10,0.605336606502532959,1630277761,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"overwhelmed by how good this game looks like.

The videos playing in the background, the VHS effect, the bloom, everything...the sounds.
Everything is so freaking perfect I love it.
Such a simple game, left or right click yet it's so fun, so interesting...AAAA i love u",True,3,0.565217375755310059,1689975505,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"Amazing game, i have gotten every achievement in OLDTV, when i found out and saw the trailer for the new game, i was freaking out. I bought the game and i don't regret it one bit. Would recommend this. btw C Y A N

4 years later, its still one of the best games ive played, even if it isnt complete yet",True,6,0.551395654678344727,1631115522,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"I bought this game a few months ago, and immediately refunded it when I realized this project seemed to have been abandoned with radio silence from the devs about future updates. It was pretty disappointing because I absolutely loved OLDTV. 
Once I found that the game is being updated again, I can feel good about buying it again. I still don't think its worth $10 in it's current state, but I have faith in 3RD BOOK that they can finish this game.",True,2,0.54356849193572998,1691856217,Group 2 (AI Added - Historic),positive
714590,BACK OF SPACE,"money well spent to say the least. game is amazing. visuals 11/10, audio 11/10, gameplay 12/10 , gets updated constantly.
i think this game is underrated 100%.
keep up the good work!!",True,6,0.583858728408813477,1695045147,Group 2 (AI Added - Historic),positive
962090,Common'hood,"TL;DR: It's not a DIY base builder, but it is a game about conflicting narratives on commoning. 

I feel Common'hood is one of those games that will be forever polarizing. Part of it comes from the silly bugs like bad pathfinding and questionable game design decisions. However, even if that was fixed in the near future, it will still be a controversial title.

Contrary to people's expectations and the articles/reviews written about it thus far, this game is not supposed to be some base builder. Rather, you are supposed to figure out what you're supposed to do. This is implicit in the narrative, the lack of tutorials, and the NPCs you recruit. Everyone is unsure what to do next and that's the ""meat"" of the story, so to speak. There's no hand-holding or clear narrative/gameplay arc.

You're supposed to be fumbling about and trying to get things sorted out.

The entire game is oriented around the difficulty of building a commons. There's characters who will call you out for your productivism and the more you open up the warehouse, the more you cause the squatters within the place to be more susceptible to the police. Very few tasks are actually directly related to your overall progression; all of them have to do with the specific, individual needs of (prospective) members of your commons. You are all figuring out what it means to build a commons in spite of capitalism.

In other words, you're trying to organize [i]something[/i]. But you're not sure how and why you're doing it. This game wants you to interrogate yourself and your own goals.

The game is great, even if it is admittedly frustrating at times. If you jive with the game, you'll dig what it's trying to do. I describe it as a thinking exercise on what it means to build an anticapitalist commons, with the jank of [i]Pathologic[/i] or [i]S.T.A.L.K.E.R[/i]. It's a hard sell, but it's great for those who can handle what it demands from you.",True,428,0.936684370040893555,1669608453,Group 2 (AI Added - Historic),positive
962090,Common'hood,"The devs for this game committed one of the worst sins, when they released it while it was far from finished. Lots of spellings errors, performence issues, broken mechanics and worst of all quest breaking errors.But that was some months ago, since then severel bugfixes has been added, so the game seems fullt playable. It still has some clunky game mechanics in crafting and building, but it seems like you can now do everything, which you are supposed to do.So now I can review the game, that the Devs intened to create. It is a survival crafting game.. without any survival mechanics. So the game takes place  in a big abondonned factory, where your character can research stuff, gather resources, craft things and gather followers, with a gameplay revolving around the destiny of the homeless people living in the abononed factory and how you can create hope for them, by creating a community, where they can be useful and follow their dreams.The story might be too much social realism for some,, but I  find the stories and the development of the cummunity insteresting. But mostly I like the research part of the game with a wast research tree.There is no hand holding in the game, so finding unique items and realising which quests or research are needed to progress to some can be quite difficult. Which can be seen as an interesting challenge or just tedious depending on your patience and investment in the story.So this game(still) isn't prefect with some clunky game mechanics and also a lot of grinding in creating items. But if you like a down-to-earth building exploration game, with an interesting story and a lot of reasearch, you might like this game. If you expect your survival games to be of the size and quality of games like Subnautica and Satisfactory you might be dissapointed be this game, as it is much smaller and has hasn't the smooth gameplay of those.There will probably be more bugfixes in the future, so the mechanics might eventually be quite smooth, it is just a shame, that this was not done before release.",True,28,0.727206766605377197,1679740027,Group 2 (AI Added - Historic),positive
962090,Common'hood,"Before you buy,this game isnt finished yet. Yes it released but the bugs in the game make it sometimes hard to play or just hardlock you.
Also its not so straight, its a bit complicated, but that is ok.
I really like this game, because of what it is and what it can become. But this will take some time. think of it more like late early access. you can play it, but there will be bugs. The team works on it and every patch makes it better. But it want be perfect. had to start 3 or 4 times no I'm a lot of hours in and hardlocked myself xD still I recommend the Idea and i hope the product that it hopefully will be. 

If you have a big Problem with bugs, dont buy",True,8,0.631554067134857178,1669917727,Group 2 (AI Added - Historic),positive
